3328.95,4449.4,4073.9,4117.7,4621.28,3956.84,4467.49,4208.99,4214.3,4468.29,4459.03,4194.95,3969.07,4099.95,0|bag
3327.94,4449.14,4078.29,4120.09,4626.25,3959.69,4470.61,4213.07,4219.06,4474.29,4465.58,4200.28,3972.91,4104.59,0|bag
3307.26,4421.85,4045.8,4093.43,4604.42,3939.3,4444.98,4183.93,4194.38,4472.03,4445.81,4175.9,3954.47,4083.37,0|bag
3317.31,4432.38,4047.62,4099.2,4610.99,3945.8,4451.56,4187.51,4198.31,4481.89,4450.73,4179.41,3962.22,4089.21,0|bag
3336.93,4460.3,4073.27,4123.88,4630.07,3965.32,4475.63,4211.86,4219.32,4487.68,4465.82,4199.08,3976.13,4105.6,0|bag
3328.88,4449.46,4068.72,4116.26,4622.81,3957.84,4467.38,4206.01,4213.34,4478.77,4460.49,4193.84,3970.38,4100.16,0|bag
3322.49,4435.36,4058.61,4104.08,4615.73,3948.54,4455.61,4195.67,4204.27,4476.12,4457.24,4186.58,3969.97,4096.96,0|bag
3317.77,4429.91,4051.94,4097.91,4605.29,3941.17,4447.95,4188.4,4195.86,4462.22,4445.41,4177.52,3959.77,4087.08,0|bag
3307.98,4423.99,4046.99,4093.77,4596.23,3935.53,4442.67,4183.17,4190.26,4451.73,4434.47,4170.54,3945.36,4075.67,0|bag
3316.23,4434.4,4057.23,4105.02,4616.61,3950.08,4457.34,4195.62,4205.87,4482.98,4457.2,4187.16,3964.37,4093.92,0|bag
3325.57,4442.35,4066.79,4113.06,4630.9,3959.72,4467.2,4205.55,4216.8,4500.03,4473.86,4199.48,3981.25,4109.11,0|bag
3301.83,4415.99,4049.78,4092.3,4603.64,3937.19,4443.37,4185.81,4195.66,4466.38,4447.16,4177.98,3953.12,4083.68,0|bag
3288.66,4406.76,4044.55,4087.2,4596.85,3932.01,4438.07,4180.67,4191.53,4462.47,4440.14,4173,3940.17,4074.06,0|bag
3313.24,4438.89,4067.46,4113.76,4625,3957.6,4466.74,4205.56,4216.36,4491.14,4465.31,4196.96,3964.44,4098.26,0|bag
3331.83,4452.11,4075.3,4120.47,4629.7,3962.24,4472.24,4212.03,4219.52,4484.89,4468.97,4200.82,3977.86,4107.6,0|bag
3328.82,4437.56,4064.4,4105.96,4618.17,3949.4,4456.86,4199.59,4206.47,4471.23,4461.13,4189.98,3977.64,4102.97,0|bag
3324.71,4429.42,4060.5,4100.26,4617.52,3946.05,4452.07,4195.74,4204.09,4475.24,4463.68,4188.99,3980.2,4104.18,0|bag
3331.05,4436.19,4071.55,4107.79,4624.81,3951.83,4459.33,4205.17,4212.05,4475.48,4471.5,4197.48,3988.01,4112.45,0|bag
3337.32,4444.54,4077.25,4114.54,4631.45,3958.13,4466.48,4211.33,4218.05,4481.78,4477.15,4203.15,3993.54,4118.03,0|bag
3335.48,4442.5,4072.2,4111.85,4630.38,3957.04,4464.49,4207.63,4215.66,4486.56,4476.09,4200.64,3992.33,4116.21,0|bag
3337.2,4442.08,4075.52,4112.07,4629.93,3956.11,4463.95,4209.35,4216.02,4480.11,4476.47,4201.63,3994.37,4117.89,0|bag
3334.56,4440.46,4076.59,4111.42,4625.41,3953.37,4461.98,4209.01,4214.16,4469.28,4471.1,4199.33,3988.52,4113.52,0|bag
